id,tweet,sentiment,latitude,longitude,airline,timezone
1,"@united &amp; on top of no free tv on the int’l leg, now I’m sitting on the Tarmac in Houston, 70 min past departure w/ another hr plus to go",negative,29.98384194,-95.33664018,United,Eastern Time (US & Canada)
1,@united any chance you'll ever do CPUs on your JFK-LAX like @AmericanAir?,neutral,40.64993239,-73.78249589,United,Eastern Time (US & Canada)
1,"@United flight experiences R often frustrating, but 2day on UA5184 from CHI to WPG flight attendant April was #amazing! She's 1 of the best!",positive,49.73717309,-96.67646776,United,Central Time (US & Canada)
1,"@united incompetent/rude service today. Missed my connecting flight, then the customer service desk was terrible to me. Really upset w untd.",negative,29.98454639,-95.33856899,United,Alaska
1,@united how about after 2.5 hrs at ORD another .5 on the tarmac + refuse to move me to an earlier flight you make it up to me? #iflyalot #bs,negative,41.9653255,-87.87535719,United,Mountain Time (US & Canada)
1,@United @Skywest do it again!   I will now miss one or probably both our Aspen events. #Fail,negative,37.78736562,-122.40865161,United,Eastern Time (US & Canada)
1,“@united: @d_goodspeed We will follow up with our Maintenance team. Thanks for the tweet. ^KP” THANK YOU!  United Cares!,positive,33.63992689,-84.44705534,United,Central Time (US & Canada)
1,@united just landed. Might want to check flight 304 plane from Houston. That sound was during takeoff &amp; landing http://t.co/QKquRagGoO,negative,33.64314381,-84.44252134,United,Central Time (US & Canada)
1,@united your customer service is crap.,negative,42.37525611,-71.24042938,United,Eastern Time (US & Canada)
1,Thank you @united for your prompt assistance.,positive,43.68346133,-79.61394084,United,Eastern Time (US & Canada)
1,@united thanks for more timely updates.,positive,45.58977875,-122.59182952,United,Central Time (US & Canada)
1,@united your website is a complete joke when using safari!,negative,28.34834331,-81.48581918,United,Eastern Time (US & Canada)
1,@united I'm in another country - please Cancelled Flight my reservation. I've booked through Swiss air,neutral,25.07815796,55.13798672,United,NA
1,@united how is it tripitPro has accurate delayed dept. times and 2hours Late Flightr I hear the same from you? Just curious,negative,45.58986727,-122.59182577,United,Central Time (US & Canada)
1,"@united boarded 6373 on time, deplaned, and now 100 minutes delay. No transparency during. Can't wait to give up my gold status for AA.",negative,37.6202411,-122.3883092,United,Quito
1,"@united so going forward, I shouldn't be Flight Booking Problems Star Alliance flights through the United App?",neutral,25.0779704,55.13808289,United,NA
1,@united uh - I booked it through the UA website. Why the price change?,negative,25.07772121,55.13822432,United,NA
1,"“@united: @LRuns4Cupcakes Please DM details, we'd like to help if you need assistance. ^KP” @ClarkHoward #Another #Airlines #Issues",neutral,30.15481071,-95.43911291,United,NA
1,@united - please help regarding PNR A3ZZ0F. Why am I now waitlisted for a flight?,negative,25.0776918,55.13824067,United,NA
1,@united good fly!! #United #businessFirst,positive,29.98445184,-95.33224657,United,Central Time (US & Canada)
1,@united or you'll Cancelled Flight my flight like you just did,negative,37.62025528,-122.38832698,United,Central Time (US & Canada)
1,"@united gates were DEFINITELY NOT FULL. We were parked and wheels were chocked. Customer service called it an \""UNMET ARRIVAL\""!!",negative,40.62387603,-74.30164717,United,NA
1,@united I'll be impressed if I actually get a response! 😜,neutral,37.78194753,-122.43412918,United,Pacific Time (US & Canada)
1,@united it's a shame the great customer service wasn't continued in SFO. Slightly absurd,negative,37.62068265,-122.38816957,United,NA
1,"@united Thanks Yup I'm all set.  It happens.   SLC ground staff were prompt,  helpful and courteous.",positive,40.7868699,-111.9790833,United,NA
1,@united Flt 359 lax to EWR. Your pilot bragged about getting to EWR early only to wait 20 min for a jetway driver. Thanks United!,negative,40.69758992,-74.25047478,United,NA
1,@united thanks.  Not tonight it would seem. http://t.co/WNdcEO5QlK,neutral,40.7697595,-111.974937,United,NA
1,@united Anna Palm Springs gate 19  deserves a medal! Handled 30 ppl missing flights like a pro!,positive,33.82063563,-116.50768141,United,NA
1,"@united here is my case id 8473573. Requested on 2/5, now it's 2/19... 7-10 days I'll get a response, BS!",negative,37.78508121,-122.41114577,United,Pacific Time (US & Canada)
1,@united what is your plan to reduce delays?,neutral,40.71288929,-74.16612474,United,Alaska
1,"@united nice 2 see U have a sense of humor. #3hourdelay Just want 2 B home but I'll settle for that beer. Once safely in the air, of course",negative,40.68612449,-74.18465897,United,Central Time (US & Canada)
1,@united Yes my flight was rebooked. I'm just losing trust in you if I want to get anywhere on time.,negative,40.69522398,-74.1760931,United,Alaska
1,@united what do you have in mind?,neutral,37.6205514,-122.3867929,United,Eastern Time (US & Canada)
1,@united I'm over you. Evry 1st flight I take w/ you is delayed &amp; evry 2nd is on time so its missed evry time. #lastflightofthenight #breakup,negative,40.69482181,-74.17458032,United,Alaska
1,@united it is cool. Your customer told me they didn't care either. It is expected,negative,37.6209902,-122.3867265,United,Eastern Time (US & Canada)
1,@united I missed it. Set up in a hotel. Flights delayed in SFO for 6+ hours. Missing all the wedding festivities of my friend. 😞,negative,37.6208766,-122.3867929,United,Eastern Time (US & Canada)
1,@united stuck on Tarmac for the last hour. Can I have a beer?,negative,40.6867848,-74.18351089,United,Central Time (US & Canada)
1,"@united @HiltonWorldwide @Caravannyc @MaysvilleNYC 
Let's go! Join me on my first trip back to NYC…as a tourist: 
http://t.co/egaEjtRGLb",neutral,34.06143413,-118.39787418,United,Eastern Time (US & Canada)
1,@united your flights are really cheap what's the catch,neutral,38.21327338,-85.76378195,United,NA
1,@united 5.5hrs Late Flightr and you still can't figure it out. Random text updates. #embarrassing #ua3728 http://t.co/vFTUyJh45X,negative,38.94549594,-77.45193731,United,Eastern Time (US & Canada)
1,@united Leaving soon. Thanks!,positive,40.77395906,-73.8746932,United,Eastern Time (US & Canada)
1,@united - blamed weather lol 78 no wind and not a cloud in the sky!! Delayed both ways 4x!! RU kidding me to charge me for 1.5lb w/8 delays?,negative,37.63404103,-122.40313084,United,Eastern Time (US & Canada)
1,@united one hour after departure time and still no update!,negative,39.99869322,-82.88004055,United,NA
1,@united make sure you make Cancelled Flighted flight baggage and upgrade fees seem like a labyrinth so that you might be able to swindle a few $ more,negative,37.99311597,-84.52114659,United,NA
1,"@united thanks for trying to take my money without notice. In any other industry, you Cancelled Flight a service, a refund is issued. Cont…",negative,37.99311597,-84.52114659,United,NA
1,@united an update on flight 5979 would be great!,negative,39.99838284,-82.88068344,United,NA
1,@united smiling? NOT!!,negative,35.23908248,-120.64078264,United,Eastern Time (US & Canada)
1,"@united worst airline in the world-8 delays, gate agent loses her mind over 1.5 lbs and charges me $100 on top of the $25 I already paid!!",negative,35.23896405,-120.64046203,United,Eastern Time (US & Canada)
1,@united pleasantly surprised with quality of service and flight.Flew LGA-CLE-DEN. Friendly crew. Love the concept of #byod #worksnicely,positive,40.71517211,-74.01453422,United,London
1,@united needs to pay for my car. I could have been on my flight if 4 help desks did not say it already left. Shame.,negative,37.61907,-122.38607,United,Pacific Time (US & Canada)
1,@united flight UA5631 from SFO to Burbank has been delayed twice now. Still no plane in sight. Get it together.,negative,37.61821986,-122.38745399,United,Pacific Time (US & Canada)
1,@united so sorry. I ended up on US Air flight. Thank you though for getting back to me:),positive,35.8924655,-84.19243176,United,Eastern Time (US & Canada)
1,@united you need to follow me I order for me to DM....,neutral,34.06979432,-117.57757056,United,Central Time (US & Canada)
1,@united I live abroad and am Flight Booking Problems flights for when I come visit the states :(,neutral,13.71241507,100.60468537,United,Wellington
1,@united loses my luggage and @hotelstonight loses my reservation. after a 10 hour travel day. I just want to get to @StartingBloc in the am!,negative,34.06978184,-117.57752166,United,Central Time (US & Canada)
1,@united oh flight was fine. my lost luggage? not so much. looks like I'll be at least a half day Late Flight to my conference in Santa Monica...,negative,34.06071437,-117.59814212,United,Central Time (US & Canada)
1,@united done as requested.,neutral,1.3523078,103.8637764,United,Singapore
1,"@united because of the horrific flight experience, you guys have made me NEVER want to fly on an airplane every again!!!!!!!",negative,38.78438914,-104.72749614,United,NA
1,"@united @VUSA_Australia I'm just an Aussie cowgirl lookin' for my cowboy. Take me to Fort Worth, Estelle says I'll find him there!",neutral,-33.87144962,151.20821275,United,Hawaii
1,@united this is not what captain said! Your 820pm flight to San Francisco is delayed due to weather. UA1416 now departs ....#failagain,negative,41.97826134,-87.91247425,United,Pacific Time (US & Canada)
1,@united sprinted from C concourse to E and just made it. Coughed up a lung in the process but am now in CLT! Tnx!,neutral,35.21498347,-80.96071981,United,Pacific Time (US & Canada)
1,@united Flight 280,neutral,40.74389886,-74.12493599,United,Eastern Time (US & Canada)
1,@united is officially my favorite airline. They have created magic for me all day!!! #friendlyskies #careyon,positive,29.98425706,-95.34407392,United,Eastern Time (US & Canada)
1,@united A change fee of $200. Same exact flight from ATL-HOU is $165. Why a charge of $574? The math doesn't add up.,negative,40.03395098,-105.24950187,United,NA
1,@united there are at least 3 of us on UA1564 at ORD waiting to deplane to catch UA4232 to CLT. Any chance of waiting to last second for us?,neutral,41.98084325,-87.90939435,United,Pacific Time (US & Canada)
1,"@united yes, supposed to be here by 6PM. I have a Board Meeting tomorrow. Fingers crossed.",negative,33.5089001,-112.02901444,United,Central Time (US & Canada)
1,@united this may be the last time I fly your airline.,negative,38.94494175,-77.45367931,United,Central Time (US & Canada)
1,"@united Missing crew, passenger doc problems, frozen toilets, and now we're off the plane. Give me my money back.  UA3466",negative,41.98160558,-87.90496847,United,NA
1,@united. Thanks United for the no running water and Late Flight flight from Grand Rapids to Denver,negative,39.85823091,-104.67802376,United,Quito
1,"@united you mean like my mailing address and rate? By the surliness of my United \""coworkers\"" I'm guessing our benefits aren't great.",negative,29.97877958,-95.33246329,United,Eastern Time (US & Canada)
1,@united #sfo #ClearVision #TV4U @ United Terminal SFO Airport http://t.co/Q9bYn9pCTf,neutral,37.62006843,-122.38822083,United,Pacific Time (US & Canada)
1,@united - with airport self checkin your only option I'm now your employee. Training was a bitch. Send my paycheck asap.,negative,29.98605741,-90.25189405,United,Eastern Time (US & Canada)
1,. @united you know your updates every 6 hours telling me you don't know where my bags are is also equally irritating. #ColtsMissingBags,negative,33.75357228,-116.36206155,United,NA
1,"@united if you're listening, why are you the lowest provider of inflight wifi? Get with the times!",negative,37.94357634,-121.69565906,United,Pacific Time (US & Canada)
1,@united How can you not know where my bags are?  You knew where they were 6 hours ago. You are killing me!  Worst service. Ever.,negative,33.75538818,-116.36197002,United,NA
1,@united how come I have no baggage updates.,negative,33.75536802,-116.36197857,United,NA
1,"@united Thanks for your response. Bags came, but it was a long wait and priority tags weren't honored at all. Disappointing",negative,40.79971517,-74.25960937,United,Quito
1,@united are my bags here yet?  They were at Palm Springs airport.  I was at LAX.  How come I beat my bags here.,negative,33.75539049,-116.36196163,United,NA
1,@united why couldn't you have changed the tire of my delayed UA1127 flight when it arrived instead of waiting until boarding?,negative,37.62063433,-122.38946673,United,Quito
1,@united I want my bags. There is vital equipment in there. You are royally screwing me. I'm cranky and want an update.,negative,33.75539049,-116.36196163,United,NA
1,"@united unless it's on you guys, im good.",negative,27.98622757,-82.5414547,United,Central Time (US & Canada)
1,"@united missed connection, wrong city, bags at Palm Springs, but not at hotel. I am seriously tired of being treated this way.",negative,33.75348859,-116.36209633,United,NA
1,@united Where are my bags!!!  They weren't in LAX like your promised.  9 out of 10 things today were a mess today because of you.,negative,33.75348859,-116.36209633,United,NA
1,@united received my bag. I appreciate taking care of the matter and following up!,positive,40.54989958,-111.90404484,United,Mountain Time (US & Canada)
1,"@united \""federal regulation prohibits you being separated from your bag\""...yet you lose our bag and that's okay",negative,36.08651969,-115.13942786,United,Eastern Time (US & Canada)
1,@united tried to check it 40 mins before a flight rather than 45 mins and we are stonewalled by your employees...,negative,36.08652135,-115.13941959,United,Eastern Time (US & Canada)
1,@united The only thing you fella have done right today is get me to the pacific time zone.,positive,34.01019938,-117.42860927,United,NA
1,@united Ugh.  My bags were sent to Palm Springs and not to LAX as promised.  They better be at the hotel when I get there.,negative,34.01352255,-117.44528297,United,NA
1,@united when will you offer real food in american clubs like the amazing food you offer in Heathrow?,negative,41.9797415,-87.9099894,United,Central Time (US & Canada)
1,"@united Yes, though they have not located the bag yet. It was a lovely flight outside of that.",negative,40.84018945,-73.93737649,United,NA
1,@united our flight attendant @superben was super helpful in finding a bag we left on a flight today. Excellent customer service. Name fits.,positive,38.88839871,-94.62041633,United,NA
1,@united instead of Bourbon street how about #quiet #planes #SaveTheDiagonals,neutral,42.04836196,-87.74130154,United,NA
1,@united I've been doing this for 15 years and I've never had this many issues with any other airline.,negative,40.69428253,-74.17219198,United,Central Time (US & Canada)
1,@united haha that's fine. Still won't fly @united ever again. Seems like you guys have more problems than anyone else.,negative,40.69429232,-74.17208436,United,Central Time (US & Canada)
1,@united FYI: continuous texts and emails I am getting about the delay while held captive on the tarmac are not that helpful.,negative,37.61833841,-122.38389799,United,NA
1,@united: No friendly skies from you today. 5hr+ weather delay in SFO followed by 1hr+ mechanical delay while sitting on plane. #NoFun,negative,37.61859126,-122.38385699,United,NA
1,"@united thanks for that advice, so helpful. Can't believe you guys actually charge people to \""fly\"" united",negative,45.58931882,-122.5959928,United,Eastern Time (US & Canada)
1,"@united Well, It's LA and then a 2hr+ car ride to a dark Palm Springs technically. Maybe I'll get bumped to 1st class Den to PHL on Friday:)",neutral,39.85861725,-104.67232956,United,NA
1,@united Currently on standby to Lax then it is a 2 hour ride to Palm Springs. Long day starting at a snowy 3:30 am in philly.,neutral,39.85861339,-104.67232131,United,NA
1,@united So what do you offer now that my flight was Cancelled Flighted and I'm stranded away from home and work?,negative,26.37852293,-81.78472152,United,Eastern Time (US & Canada)
1,@united looks like I'm settled in to where I'm going.  Thx.,positive,39.85871934,-104.67371484,United,NA
1,@united each flight is worse than last! flight attendants don't even know whether the plane is equipped with power outlets at the seats!,negative,40.70773298,-74.17069948,United,Eastern Time (US & Canada)
1,@united its 2015 and no power outlets at the seats on a 6 hour flight to California? Seriously? This is why airlines are failing!! Pathetic!,negative,40.70749747,-74.17084113,United,Eastern Time (US & Canada)
1,@united I appreciate the follow up.,positive,40.35805521,-111.78241283,United,Mountain Time (US & Canada)
1,"@united Bad coffee, but the juice is ok. #GetPhilz @ United Terminal SFO Airport http://t.co/Sg7IQqFVsO",negative,37.62006843,-122.38822083,United,NA
1,@united clicked on the link and got this? #confused http://t.co/xMAQcucWZl,neutral,30.09009009,-95.64621813,United,Central Time (US & Canada)
1,"Wanted to get my bag benefit, but instead get $25 pricing on all three tickets. When adding a card, MP Visa is only option. @united",negative,38.9058375,-77.00423674,United,Eastern Time (US & Canada)
1,@SouthwestAir your agents were the ones who were rude and unhelpful and prompted my initial tweet. This is so easy to fix.,negative,41.19758614,-73.76914167,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir my wife had been in group A in prev. flight but got bumped for some reason.  Alone with two kids. At least put her in group A,negative,41.1974934,-73.76920486,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir thx. Make it right. Help Meagan Fouty Brancato fl#2771 dfw gate 4 preboard w/kids - b4 group A please. Please.,positive,41.19747574,-73.76926201,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir thx but I'll be expecting a credit for this leg.,negative,41.78546237,-87.7430551,Southwest,Central Time (US & Canada)
1,"@SouthwestAir  appreciate y'all getting the gate issue figured GRR. Plenty open gates, yet we sit and wait on tarmac",negative,42.88502249,-85.52894527,Southwest,NA
1,@SouthwestAir unfortunately once the call was answered service was horrid. SWA was the role-model of finger pointing &amp; excuses #DISAPPOINTED,negative,38.30097379,-122.30180037,Southwest,Pacific Time (US & Canada)
1,@SouthwestAir Adding RR number to a @Marriott stay is too hard. Won't take RR number at checkin/out and Marriott phone CS not helpful.,negative,35.84808282,-78.66572751,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir Thanks to your team for dealing with Flight 1700 to Houston.,positive,42.3667769,-71.0170733,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir Any ETD for SWA1004 from PHL? Appears delayed but no info available at gate.,negative,39.87778809,-75.23663363,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir No monkey business we luv SWA!! #mdw2mci #homeandreadyfornexttrip http://t.co/2xJvUn66ZZ,neutral,39.64617884,-94.31618144,Southwest,NA
1,@SouthwestAir following. Thank you.,positive,37.6177248,-122.3913514,Southwest,Pacific Time (US & Canada)
1,@SouthwestAir hope your flyers get a credit of some sort for all the delays and Cancelled Flightlations #shittydeal #notimpressed,negative,37.6170841,-122.3877223,Southwest,Pacific Time (US & Canada)
1,@SouthwestAir any deals to orlando in April/may??,neutral,41.52066893,-81.21118788,Southwest,NA
1,@SouthwestAir Your crew on 3138 is doing a great job of keeping everyone informed during the delays #givethemraises,positive,39.50503682,-119.77382751,Southwest,Alaska
1,@SouthwestAir right? We're delayed so I'm crabby. :) Also why do you allow one family member to purchase EarlyBird check in and hold rows?,negative,32.73154946,-117.19636508,Southwest,Pacific Time (US & Canada)
1,@SouthwestAir why so expensive to go to Vegas with stops in Late Flight June as I can get non stop for same on competition,negative,42.3427148,-71.5504243,Southwest,NA
1,"@SouthwestAir delayed twice now Cancelled Flighted...sent complaint email, yet no response.  Need an explanation pls. #notsatisfied #smh #unhappy",negative,32.7156489,-117.1556388,Southwest,Pacific Time (US & Canada)
1,@SouthwestAir nice touch on the passbook integration!,positive,33.43403712,-111.99678364,Southwest,Pacific Time (US & Canada)
1,@SouthwestAir Wasn't able to sit in my seat since the guy next to me was using it. #worstflightever #ideserveareward http://t.co/l7hSnLgie2,negative,33.64079948,-84.4358346,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir @coachGS what's even better is the price changed in the 2 minutes since I talked to the lady and they still honored the cheap1,positive,32.85744983,-97.03548311,Southwest,Central Time (US & Canada)
1,@SouthwestAir yes I was everything worked out great,positive,34.00646846,-118.48131246,Southwest,NA
1,@SouthwestAir TY for your consideration!,positive,40.76352814,-111.89191896,Southwest,Central Time (US & Canada)
1,@SouthwestAir @fly2midway 45 minute wait for my bags. Just what I needed on a Sunday night.,negative,41.79410567,-87.74243312,Southwest,NA
1,“@SouthwestAir: Companion Pass. Because everyone deserves #RedCarpet treatment and a +1 (even if it's your mom). http://t.co/QjKL4aBprG”,positive,33.51750182,-101.90914558,Southwest,NA
1,@SouthwestAir I continue to be amazed by the amazing customer service.  Thank you SWA!,positive,29.65283375,-95.275749,Southwest,NA
1,@SouthwestAir I have followed you. Awaiting your DM.,neutral,40.91509493,-81.4367726,Southwest,Mountain Time (US & Canada)
1,@SouthwestAir I gave you one more try. Figured you could get a 1 hr flight right. Nope. Delayed an hr. Seems to be every time.,negative,32.73284288,-117.19634507,Southwest,Pacific Time (US & Canada)
1,"@SouthwestAir  we understand air delays which are out of your control, terrible telephone support, apps and online access that do not work??",negative,40.91497406,-81.43686526,Southwest,Mountain Time (US & Canada)
1,@SouthwestAir Thanks.,positive,42.58417604,-83.1064707,Southwest,NA
1,"@SouthwestAir Traveling with a 13 year old Thursday. He does not need an ID, correct?",neutral,42.58399752,-83.10630667,Southwest,NA
1,@SouthwestAir How's Dallas incoming looking? I'm scheduled to fly in at 10:30 and wondering if I'll be stuck in St. Louis instead.,neutral,39.87875827,-75.23722854,Southwest,Central Time (US & Canada)
1,"@SouthwestAir BTW I was completely unable to buy wifi for my flight using Galaxy S4. Couldn't zoom out or scroll to touch \""Buy\"",""negative",30.27027027,-97.74064527,Southwest,America/New_York,
1,@SouthwestAir Just watched crew on flight 380 help elderly lady off plane...#firstclass,positive,33.4338494,-111.9963312,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir wife's flight to DAL just got Cancelled Flightled. What does she do to find options to get back home?  1708 PHX-&gt;DAL,negative,33.00605781,-96.76519155,Southwest,Central Time (US & Canada)
1,@SouthwestAir thanks for the response - flight time has passed - rebooked now,negative,41.72810364,-71.43406677,Southwest,Central Time (US & Canada)
1,@SouthwestAir good to be back. See you all again in several weeks.,positive,34.7300769,-92.219814,Southwest,NA
1,@SouthwestAir my flight continues through to Vegas after my stop. Don't be upset if a stowaway.,neutral,41.77838296,-87.7409109,Southwest,Mountain Time (US & Canada)
1,@SouthwestAir waiting over a half hour for my checked baggage to be delivered! No updates from any ground crew,negative,38.84884095,-77.04207298,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir I will say that your customer service has consistently been the very best!!!,positive,40.72845228,-80.08224442,Southwest,NA
1,@SouthwestAir some woman gets on plane and holds 2 seats in the bulkhead for her friends with C boarding passes. I paid $ earlybird thx,negative,36.12665696,-86.66953068,Southwest,NA
1,@SouthwestAir do you ever reinstate Cancelled Flighted flights?,negative,41.65451582,-70.61064187,Southwest,Central Time (US & Canada)
1,@SouthwestAir #flight #Cancelled Flightled...tried to get refund but on hold. Can I get it after my flight would have departed?,negative,39.87638268,-75.23929034,Southwest,NA
1,@SouthwestAir u texted that my flight from Denver to SD tmrw is Cancelled Flightled? Been on hold for an hour trying to get help. Any other flights?,negative,39.73217408,-105.0050626,Southwest,Pacific Time (US & Canada)
1,@SouthwestAir why am I still in Baltimore?! @delta is doing laps around us and laughing about it. # ridiculous,negative,39.1848041,-76.6787131,Southwest,America/Chicago
1,@SouthwestAir I'm ready for #MayweatherPacquiao in Vegas May 2nd! http://t.co/8dQZlrJo9p,neutral,28.44752379,-81.46716587,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir a week after Valentines day..not feeling the #LUV. Going on 11 hrs @BWI and don't my bags aren't even coming w me.,negative,39.1780768,-76.670155,Southwest,America/Chicago
1,@SouthwestAir still haven't left @BWI. Maybe by the time I'm suppose to fly back to Austin on Tuesday we'll have moved.,negative,39.1766101,-76.6700606,Southwest,America/Chicago
1,"@SouthwestAir coming up on 10 hrs and all at the gate, not leaving and without my baggage. SWA you are my nightmare!",negative,39.1766101,-76.6700606,Southwest,America/Chicago
1,@SouthwestAir finally boarded. Looks like I'll make it to my final destination but my baggage won't # baggagefail #bagsflyfreebutnotwithme,negative,39.1765188,-76.6696894,Southwest,America/Chicago
1,@SouthwestAir 20 passengers on this plane. I should've just grabbed my baggage and gave it its own seat.,neutral,39.1766716,-76.6694354,Southwest,America/Chicago
1,@SouthwestAir crazy how every airline flew out to the northeast tonight except you,negative,42.19881665,-83.3859395,Southwest,Eastern Time (US & Canada)
1,"@SouthwestAir 50min to get bag checked n ATX, miss my flight, spend all day @BWI, n not get my baggage at the end of it all.  #epitimeoffail",negative,39.1766628,-76.6694238,Southwest,America/Chicago
1,"@SouthwestAir 9 hrs in Baltimore, still not going to get my baggage to greenville w me. This is just unbelievable.",negative,39.1766573,-76.669424,Southwest,America/Chicago
1,@SouthwestAir we are trying to fly back from Orlando to BWI. The website has crashed and no one answered the phone. #HELP,negative,28.43278708,-81.46990923,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir okay I understand a delay one way. But both ways? C'mon #annoyed #flights,negative,36.15093569,-115.27959887,Southwest,Pacific Time (US & Canada)
1,@SouthwestAir Flight 2646.  Four hours in the plane on the ground at BWI.,negative,39.17692138,-76.66929304,Southwest,Central Time (US & Canada)
1,@SouthwestAir the ball has been dropped. My snowboard will not be making it to my destination. #totalfail #letdown,negative,39.1799072,-76.6704455,Southwest,America/Chicago
1,@SouthwestAir but if my bag makes it with me to Greenville tonight then all is forgiven. #HighHopes,neutral,39.1798687,-76.6707032,Southwest,America/Chicago
1,@SouthwestAir not at all. Rerouted to snowy BWI been trying to figure out how to get out of here. Now dealing with more baggage troubles.,negative,39.1799094,-76.6709767,Southwest,America/Chicago
1,"@SouthwestAir flight 3899 HOU to MDW aboard a Boeing 73, boarded for an on-time 2PM departure. #WheelsUp #fb",neutral,29.6526846,-95.2787367,Southwest,NA
1,@SouthwestAir you just Cancelled Flightled my flight home so you better get me a private jet or something. I need to get home now,negative,26.52778866,-81.75533052,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir @bgr1061 luv SWA myself and my employees use you always!!,positive,38.90385896,-76.51625101,Southwest,NA
1,@SouthwestAir I DM'd you,neutral,30.26196639,-97.75945775,Southwest,Eastern Time (US & Canada)
1,"@SouthwestAir customer svc worse than the #WinterWeather !  Flight Cancelled Flighted, website malfunction, on hold for &gt;1:34. http://t.co/PgwUkrpMOx",negative,41.81477378,-80.93644744,Southwest,Mountain Time (US & Canada)
1,@SouthwestAir flt 3867 crew  #OrangeCounty to #Denver is The #BEST! Weather delay but pilots just invited the kids to see the cockpit! #luv,positive,33.6839241,-117.8607358,Southwest,Pacific Time (US & Canada)
1,@SouthwestAir Well plane arrived pretty much on time and it's 68 degrees on the ground in Texas. Not much to complain about.,positive,30.30630631,-97.71394697,Southwest,America/New_York
1,@SouthwestAir thanks for an awesome flight and connection! We were delayed but your staff and crew were purely amazing!,positive,40.77512287,-73.86982237,Southwest,Atlantic Time (Canada)
1,@SouthwestAir it says I can't because my flight is in progress.,negative,41.30091858,-95.89873244,Southwest,Central Time (US & Canada)
1,@SouthwestAir can you help me with reFlight Booking Problems? My flight was Cancelled Flighted. FWHEI6,negative,41.30204773,-95.9002533,Southwest,Central Time (US & Canada)
1,@SouthwestAir tweet just popped up on my phone with @amin_aur follows. Missing my favorite Southwest pilot and brother.,neutral,35.12084166,-89.84738331,Southwest,Central Time (US & Canada)
1,"@SouthwestAir Totally sucks that my flights were weathered out of existence, but Stacy in Tucson helped with an overnight in Vegas!",negative,35.9807446,-115.0846183,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir @TheEllenShow @Imaginedragons if only that was me! 😍 #DestinationDragons,neutral,40.2376266,-74.9171435,Southwest,NA
1,@SouthwestAir rules.,positive,41.78959656,-87.74028015,Southwest,Central Time (US & Canada)
1,"@SouthwestAir, thanks for being so good to us #military folk. It's cold in #StLouis but I sure enjoyed my flight. http://t.co/RcdH183Q1J",positive,38.73434659,-90.35501265,Southwest,Central Time (US & Canada)
1,@SouthwestAir one of my bags didn't make it to my destination. I have the claim ticket. Any way to help out with a status on the location?,negative,40.731704,-73.1724805,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir yes but not with out an attitude and nasty comment,negative,41.93001697,-72.68496357,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir again another ride SW employee that printed out boarding passes. Deficiency in training obviously,negative,41.93015938,-72.68522399,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir did you Cancelled Flight ALL flights into BNA today??? #needtogethome,negative,33.93454129,-118.40270098,Southwest,NA
1,@SouthwestAir can you answer the phone so I can change my flight plans. Srsly.,negative,42.313473,-87.83530047,Southwest,NA
1,"@SouthwestAir couldn't make flight, funds forfeited as a no show!! Was trying to book another flight using those funds, I'm out.",negative,33.1973379,-96.7573509,Southwest,NA
1,@SouthwestAir  flying Southwest for the first time to LGA with a layover in Atlanta!,neutral,26.08232307,-80.16234879,Southwest,Atlantic Time (Canada)
1,@SouthwestAir Jackpot!  #legroom http://t.co/ZO2iceG4lI,positive,33.67698231,-117.8647932,Southwest,Pacific Time (US & Canada)
1,"@SouthwestAir you were my go to airline now not so much!! You say you care but I now see not so much! Right now, you suck!!",negative,33.18882771,-96.64036423,Southwest,NA
1,@SouthwestAir What does this even mean?  I'm taking about letting elite customers who paid for a seat fill a seat that will go empty anyway.,negative,40.774588,-73.8708903,Southwest,Pacific Time (US & Canada)
1,@SouthwestAir unable to book travel right now on the website or through the app. Help!,negative,37.78915629,-122.4148408,Southwest,Arizona
1,@SouthwestAir last 5 flights have all consistently ran behind schedule what's up with that ??,negative,36.08029523,-115.1466466,Southwest,NA
1,@SouthwestAir how about some sweet promo code to help me visit my family!!!.... Please!!!... Lol,neutral,35.0557688,-78.9702049,Southwest,NA
1,"@SouthwestAir my sinuses had to contend with two painful landings rather than one, and we missed a preregistration window. Beyond frustrated",negative,32.8405223,-96.8149248,Southwest,Eastern Time (US & Canada)
1,@SouthwestAir Yes! How about #DestinationDragons in San Diego?!?,neutral,32.80223908,-117.2312804,Southwest,Pacific Time (US & Canada)
